Category,Product Name,Location,Price,Overall Rating,Number Sold,Total Review,Customer Rating,Customer Review,Sentiment,Emotion,Product Short
Books,[original] satu-satunya buku ekg yang anda perlukan 8e - malcolm s.,Jakarta Barat,120000,5.0,638,199,1,banyak halaman terulang. malu saya pas kasih hadiah.,Negative,Sadness,[original] satu-satunya b...
Books,bicara itu ada seninya,Jakarta Timur,72000,4.9,1561,844,2,"pegawai nya kurang fokus nih , pengiriman kurang satu bukunya , kirim lagi dengn nama yang lain lagi",Negative,Anger,bicara itu ada seninya
Books,bicara itu ada seninya,Jakarta Timur,72000,4.9,1561,844,1,pengirimannya lama banget,Negative,Anger,bicara itu ada seninya
Books,the power of language,Kab. Tangerang,79000,5.0,676,488,2,waktu datang plastiknya sudah sobek dan akhirnya bukunya kotor. tolong lain kali di cek lagi sebelum dikirim...,Negative,Fear,the power of language
Books,bicara itu ada seninya,Jakarta Timur,72000,4.9,1561,844,1,kecewa pesanan sama barang yang dikirim tidak sesuai,Negative,Sadness,bicara itu ada seninya
Books,the psychology of money - morgan housel,Kota Bogor,75000,5.0,1269,744,2,buku palsu,Negative,Anger,the psychology of money -...
Books,the psychology of money - morgan housel,Kota Bogor,75000,5.0,1269,744,1,"barangnya ga sampe, ga ada return dari pihak yg bersangkutan",Negative,Fear,the psychology of money -...
Books,(baru) buku rich dad poor dad . robert t kiyosaki motivasi best seller,Kab. Tangerang,65000,4.9,1826,738,2,"sampul gompal-gompal, kayak barang reject",Negative,Fear,(baru) buku rich dad poor...
Books,(baru) buku rich dad poor dad . robert t kiyosaki motivasi best seller,Kab. Tangerang,65000,4.9,1826,738,1,"barang tidak di kirim sampai sekarang, respon penjual payah dan mengecewakan, bikin kapok, kalau barang nggak ada tolong uang ku di kembalikan",Negative,Sadness,(baru) buku rich dad poor...
Books,buku the 7 habits of highly effective people stephen r. covey,Kab. Tangerang,120000,4.9,1299,648,2,kecewa sih pas dibuka ada bagian yg rusak. entah ketika pengiriman utau memang kondisi bukunya.,Negative,Sadness,buku the 7 habits of high...
Books,buku the 7 habits of highly effective people stephen r. covey,Kab. Tangerang,120000,4.9,1299,648,1,"sampul gue yang dikasih ga bagus, ada bagian peyot. padahal gue beli buku baru.",Negative,Anger,buku the 7 habits of high...
Books,lumpu,Jakarta Timur,85000,5.0,404,268,2,pengirimannya koq lama bgt ya..order kamis..br dikirim senin.itupun setelah dichat tny kapan dikirim..alhasil gagal memberi kejutan.tolong perbaiki kinerjanya ya..,Negative,Fear,lumpu
Books,buya hamka,Jakarta Selatan,90000,5.0,373,230,1,buku yang saya pesan terdapat 16 halaman yang kosong. bagaimana cara menukarkannya?,Negative,Fear,buya hamka
Books,buku bisnis terbaik dijual online - business is fun! by coach yohanes,Jakarta Utara,345000,4.9,955,440,2,"chatt, hampir ga ada respond",Negative,Anger,buku bisnis terbaik dijua...
Books,metropop: the architecture of love (ika natassa),Jakarta Barat,71400,4.9,174,103,1,prosesnya dan sampainya lama. eh datang2 bukunya penyok.,Negative,Anger,metropop: the architectur...
Books,buku investasi saham,Jakarta Pusat,250000,4.9,2319,823,2,"untuk sampulnya, kenapa tidak pakai hard cover saja? hard cover dilapis soft cover seperti ini, kesannya berantakan. untuk pembatas bukunya cepat lepas, bahkan pd hari pertama saya baca buku ini",Negative,Sadness,buku investasi saham
Books,gravity falls: journal 3,Jakarta Timur,315000,4.9,132,78,1,"penjual sangat tidak responsif, pengiriman sangat lama, pengen di cancel awalnya namun karena sudah sangat menginginkannya jadi ya sudahlah.",Negative,Fear,gravity falls: journal 3
Books,buku investasi saham,Jakarta Pusat,250000,4.9,2319,823,2,"bukunya asli atau ga sih? kok kualitas kertas jelek, ga berwarna, lalu ucapan terimakasihnya masa disecarik kertas kecil terpisah gitu, ga dijilid bersamaan. delivery ok bgt, cepat sampai, respon penjual cepat. hanya kecewa dengan kualitas barangnya saja dengan harga segitu kualitas jelek.",Negative,Fear,buku investasi saham
Books,buku investasi saham,Jakarta Pusat,250000,4.9,2319,823,1,kecewa kali bru beli aja udh lepas halaman pertama . ntah buku asli atau g nih . packing jg kurang .,Negative,Sadness,buku investasi saham
Books,buku �cara mudah memahami laporan keuangan �,Jakarta Pusat,250000,4.9,1990,739,2,"overpriced.. analisanya kurang dalam. kualitas hard cover kurang bagus, .masa begitu sampe lgsg penyok",Negative,Sadness,buku �cara mudah memahami...
Books,buku �cara mudah memahami laporan keuangan �,Jakarta Pusat,250000,4.9,1990,739,1,buku ini belum saya terima ....!,Negative,Fear,buku �cara mudah memahami...
Books,buku �cara mudah memahami laporan keuangan �,Jakarta Pusat,250000,4.9,1990,739,2,kualitas cetakan buku kurang baik,Negative,Sadness,buku �cara mudah memahami...
Books,buku �cara mudah memahami laporan keuangan �,Jakarta Pusat,250000,4.9,1990,739,1,"cetakanya gak bagus sama sekali, gak sesuai harga,,,...",Negative,Sadness,buku �cara mudah memahami...
Books,buku �cara mudah memahami laporan keuangan �,Jakarta Pusat,250000,4.9,1990,739,2,pelayanan ny kurang ramah,Negative,Fear,buku �cara mudah memahami...
Books,buku �cara mudah memahami laporan keuangan �,Jakarta Pusat,250000,4.9,1990,739,1,"produk belum diterima, tetapi status sudah diterima. pengiriman barangnya gak jelas.",Negative,Fear,buku �cara mudah memahami...
Books,buku k3 sistem manajemen keselamatan dan kesehatan kerja k3 soehatman,Kab. Bekasi,54000,4.7,66,31,2,cetakan buku nya tdk bagus.,Negative,Sadness,buku k3 sistem manajemen ...
Books,bandarmology vs teknikal,Kota Tangerang Selatan,64000,4.9,196,118,1,"ini seller tidak berkualitas.. jawab lama dan barang yg dikirim tidak semua nya dan bertahap 2 x kirim..buang waktu nunggu.. padahal sebelum pesan bilang ready stock... dan ongkos kirim yg dibayar sameday ternyata dikirim berhari2 kemudian... tidak recommended seller, jangan buang waktu anda dengan seller ini",Negative,Fear,bandarmology vs teknikal
Books,hukum perseroan terbatas by yahya harahap,Jakarta Pusat,37000,4.3,14,6,2,ada halaman yg hilang,Negative,Fear,hukum perseroan terbatas ...
Books,security analysis versi indonesia by benjamin graham,Kota Surabaya,458000,4.1,25,7,1,"cover buku gak bagus, lem nya kualitas buruk sehingga cover dengan bukunya lepas, kualitas tulisan seperti fotokopi. tidak rekomended untuk beli di sini...",Negative,Fear,security analysis versi i...
Books,sejarah dunia yang disembunyikan - jonathan black,Jakarta Barat,108000,4.9,462,251,2,terjemahannya nggak pas,Negative,Sadness,sejarah dunia yang disemb...
Books,buku bisnis terbaik dijual online - business is fun! by coach yohanes,Jakarta Utara,345000,4.9,955,440,3,"tidak ada pengaman sama sekali, bubblewrap juga gaada",Negative,Anger,buku bisnis terbaik dijua...
Books,buku bisnis terbaik dijual online - business is fun! by coach yohanes,Jakarta Utara,345000,4.9,955,440,3,"bukunya original, bagus tidak ada cacat. sayangnya saja respon dari penjual lama sekali, bahkan tdk di respon.",Negative,Sadness,buku bisnis terbaik dijua...
Books,technical analysis for mega profit (hardcover) - edianto ong,Kab. Tangerang,225000,4.9,390,214,3,ujung hardcover pada penyok,Negative,Anger,technical analysis for me...
Books,technical analysis for mega profit (hardcover) - edianto ong,Kab. Tangerang,225000,4.9,390,214,3,sudah nga secepat dan serapi dulu,Negative,Sadness,technical analysis for me...
Books,the alchemist 25th anniversary: a fable about following your dream,Kab. Tangerang,160000,4.9,416,203,2,ujung buku rusak.. padahal sudah mahal beli buku import,Negative,Sadness,the alchemist 25th annive...
Books,the alchemist 25th anniversary: a fable about following your dream,Kab. Tangerang,160000,4.9,416,203,2,"pengiriman lambat sekali (4 hari) stok tidak jelas , penjual bingung sendiri apakah stok masih ready atau tidak",Negative,Sadness,the alchemist 25th annive...
Books,the alchemist 25th anniversary: a fable about following your dream,Kab. Tangerang,160000,4.9,416,203,3,"kertas daur ulang jadi sedih , ga puas",Negative,Sadness,the alchemist 25th annive...
Books,the alchemist 25th anniversary: a fable about following your dream,Kab. Tangerang,160000,4.9,416,203,3,awalnya salah kirim judul dulu jadi lama bolak-balikin yang salah kirim dulu. semoga kedepannya ga kejadian lagi ya ke customer lain,Negative,Fear,the alchemist 25th annive...
Books,the alchemist 25th anniversary: a fable about following your dream,Kab. Tangerang,160000,4.9,416,203,4,"bukunya penyok diujung atas, kebuka dikit plastiknya pas nyampe",Negative,Sadness,the alchemist 25th annive...
Books,your name - shinkai makoto - haru,Kota Tangerang Selatan,99900,4.9,211,155,2,"kecewa banget, barang lecet dan ada noda di sampul depan belakang, pengiriman lama banget pake kurir antaraja hih. buat adminnya kalo barang jelek gini jangan dikirim, jadi malas mo baca bukunya",Negative,Sadness,your name - shinkai makot...
Books,komik seri : one piece ( eiichiro oda ),Jakarta Barat,22400,4.9,7178,1018,3,"lama sekali sampainya, pesan rabu baru hari senin sampai",Negative,Anger,komik seri : one piece ( ...
Books,komik seri : one piece ( eiichiro oda ),Jakarta Barat,22400,4.9,7178,1018,3,"komiknya ada yg udah kuning kertasnya, stok lama sepertinya",Negative,Fear,komik seri : one piece ( ...
Books,"al-quran tajwid bukhara ukuran a6, alquran syaamil saku resleting",Jakarta Selatan,62000,4.9,3638,1353,1,minta warna coklat dikirim hitam. bilangnya ready,Negative,Sadness,al-quran tajwid bukhara u...
Books,"al-quran tajwid bukhara ukuran a6, alquran syaamil saku resleting",Jakarta Selatan,62000,4.9,3638,1353,2,kwalitas nya rendah,Negative,Sadness,al-quran tajwid bukhara u...
Books,"al-quran tajwid bukhara ukuran a6, alquran syaamil saku resleting",Jakarta Selatan,62000,4.9,3638,1353,2,"agak kecewa, pesan biru atau hitam datang yg warna merah",Negative,Sadness,al-quran tajwid bukhara u...
Books,"al-quran tajwid bukhara ukuran a6, alquran syaamil saku resleting",Jakarta Selatan,62000,4.9,3638,1353,3,lama pengiriman.. atc di hari itu juga tpi gak di kirim2. beberpa hr dlu br di kirim.,Negative,Anger,al-quran tajwid bukhara u...
Books,buku gambar arsitektur,Jakarta Timur,52000,4.9,2463,674,1,saya mesan dua malah dikirim cuma satu,Negative,Fear,buku gambar arsitektur
Books,buku gambar arsitektur,Jakarta Timur,52000,4.9,2463,674,2,ada bekas sobek di bagian belakang meskipun itu sobek kecil tapi tatap saja saya sedikit kurang puas terimakasih,Negative,Sadness,buku gambar arsitektur
Books,buku gambar arsitektur,Jakarta Timur,52000,4.9,2463,674,3,"pinggiran buku sobek, mungkin karna packagingnya",Negative,Sadness,buku gambar arsitektur
Books,buku gambar arsitektur,Jakarta Timur,52000,4.9,2463,674,3,buku gambarnya di gulung alhasil jadi melengkung semua,Negative,Sadness,buku gambar arsitektur
Books,the design thinker book,Kota Depok,155000,4.9,837,493,2,"material dan packaging nya bagus dan rapih, tapi halaman di bukunya banyak banget yang kebalik2. halaman yg harusnya ada di awal malah ada di akhir buku, jadi ada yang harusnya di tengah buku malah di akhir buku, jadi bacanya pindah pindah, bingung, dan ga nyaman.",Negative,Sadness,the design thinker book
Books,noisy animals sound book with 60 fantastic sounds,Jakarta Utara,215000,5.0,1547,824,2,ad bbrp yang tidak berfungsi,Negative,Fear,noisy animals sound book ...
Books,noisy animals sound book with 60 fantastic sounds,Jakarta Utara,215000,5.0,1547,824,3,gagang tlp ny patah,Negative,Fear,noisy animals sound book ...
Books,noisy animals sound book with 60 fantastic sounds,Jakarta Utara,215000,5.0,1547,824,3,"baru beli seminggu yg lalu, cuma pake bentar, pas mau pake lagi uda ga bunyi.",Negative,Sadness,noisy animals sound book ...
Books,"buku anak, buku cerita bergambar seri mengenal hewan bilingual murah",Jakarta Utara,4000,4.9,44200,2130,1,"well...10 hari baru sampe, fix pesanan terlama di tokped saya, sobek pula bungkusnya...ok thanks sampai dsini",Negative,Anger,"buku anak, buku cerita be..."
Books,"buku anak, buku cerita bergambar seri mengenal hewan bilingual murah",Jakarta Utara,4000,4.9,44200,2130,2,packingnya ga rapi ada yg ga ketutup jadinya kena hujan sekitar 8 buku rusak:(((,Negative,Sadness,"buku anak, buku cerita be..."
Books,"buku anak, buku cerita bergambar seri mengenal hewan bilingual murah",Jakarta Utara,4000,4.9,44200,2130,2,beli sabtu sampainya kamis ..lama betul ??,Negative,Anger,"buku anak, buku cerita be..."
Books,"buku anak, buku cerita bergambar seri mengenal hewan bilingual murah",Jakarta Utara,4000,4.9,44200,2130,2,lagi musim hujan. tidak dibungkus yang aman dan rapat. jadi air hujannya masuk,Negative,Sadness,"buku anak, buku cerita be..."
Books,"buku anak, buku cerita bergambar seri mengenal hewan bilingual murah",Jakarta Utara,4000,4.9,44200,2130,2,cepat pwngirima..tp sayanng beli 6 buku tp ada 1 buku yang sebagian halamannya kepotong sehinggaa 1 buku tsbut jd tidak bs dipakaii...sy sudah keburu konfirmasi penerimaan tanpa melihat bukunya dl....stlah konfirmasi dgn penjual alias japri jawaban kurang memuaskan...,Negative,Sadness,"buku anak, buku cerita be..."
Books,"buku anak, buku cerita bergambar seri mengenal hewan bilingual murah",Jakarta Utara,4000,4.9,44200,2130,3,buku sesuai dgn harganya.. colorfull dan harga ekonimis.. hanya sj ada buku yg bbrp halamannya kosong.. ????.. sprti yg buki zebra..hampir sebagian halaman kosong sis..sy beli 30 buah.. blm semua sy cek sis..,Negative,Sadness,"buku anak, buku cerita be..."
Books,po - menu mpasi 911,Jakarta Barat,199000,5.0,2001,810,1,seller tidak ramah,Negative,Fear,po - menu mpasi 911
Books,po - menu mpasi 912,Jakarta Barat,199000,5.0,2001,810,3,bukunya kena rembesan minyak. bungkus bublewrapnya parah banget kena minyaknya sampai isolasinya pada copot. sebenernya lumayan kecewa sihh..cuma karna memang kena waktu di ekspedisi jd bukan kesalahan seller. next semoga bungkus bukunya bisa lebih secure lg ??,Negative,Sadness,po - menu mpasi 912
Books,po - menu mpasi 913,Jakarta Barat,199000,5.0,2001,810,3,bukunya sampe di makassar rusak ujungnya. baru sempat unpack ?? entah cara packing nya kurang tebel or kurirnya bermasalah. agak ga rela sih.. soalnya bukunya lumayan mahal,Negative,Fear,po - menu mpasi 913
Books,buku panduan resmi tes cpns cat 2018/2029 - 2021/2022,Kota Tangerang,195000,4.9,1128,595,1,ada halaman yang hilang. masa dari halaman 84 langsung lompat ke halaman 133. mohon di cek kembali setiap halamannya dong kalo sudah dicetak.,Negative,Sadness,buku panduan resmi tes cp...
Books,buku panduan resmi tes cpns cat 2018/2029 - 2021/2023,Kota Tangerang,195000,4.9,1128,595,1,"konten bukunya banyak yang salah. materi twk banyak yang salah, kunci jawabannya juga. sedih banget padahal buat belajar ??????",Negative,Sadness,buku panduan resmi tes cp...
Books,buku panduan resmi tes cpns cat 2018/2029 - 2021/2024,Kota Tangerang,195000,4.9,1128,595,3,"packing kurang rapih, pinggir buku menjadi rusak",Negative,Sadness,buku panduan resmi tes cp...
Books,buku master sukses cat cpns 2021-2022 update superlengkap hots,Jakarta Pusat,135000,4.9,644,404,1,"pelayanan penjual nya jelek, slow respon banget",Negative,Anger,buku master sukses cat cp...
Books,buku master sukses cat cpns 2021-2022 update superlengkap hots,Jakarta Pusat,135000,4.9,644,404,3,"pengiriman lama, lokasi toko saya di jakarta, ternyata di kirim dari yogyakarta",Negative,Anger,buku master sukses cat cp...
Books,buku toefl cliffs. buku toefl cliff,Jakarta Barat,55000,4.8,1247,438,1,awal saya chat seller sudah kecewa karena seller sangat tidak ramah. ketika barang datang saya kecewa melihat pengemasan hanya menggunakan kertas bekas 1 lapis dan plastik. buku yg ada di dalam pun dalam kondisi kotor.,Negative,Sadness,buku toefl cliffs. buku t...
Books,buku toefl cliffs. buku toefl cliff,Jakarta Barat,55000,4.8,1247,438,1,bukunya cepet rontok lem nya ga kuat,Negative,Fear,buku toefl cliffs. buku t...
Books,buku toefl cliffs. buku toefl cliff,Jakarta Barat,55000,4.8,1247,438,2,"review jujur ya. yg kasih bintang 5 mungkin biar masih dpt garansi kali ya. buku nya fotokopian nya gk bagus. dapet cd begini lagi. kalo mau sekedar ambil buku cliff boleh lah, tapi kalo buat kenyamanan baca mending cari yg lain.",Negative,Sadness,buku toefl cliffs. buku t...
Books,buku toefl cliffs. buku toefl cliff,Jakarta Barat,55000,4.8,1247,438,2,tulisannya kayak kopian atau cetakan ulang,Negative,Fear,buku toefl cliffs. buku t...
Books,buku toefl cliffs. buku toefl cliff,Jakarta Barat,55000,4.8,1247,438,2,"buku kondisinya kurang baik, ada sobeknya dan juga audio rusak mesti download sendiri.",Negative,Fear,buku toefl cliffs. buku t...
